idx,class,conversation
4636,일상 대화,"요새 팟캐스트 듣는 재미에 푹 빠졌어. 지식도 쌓이고 유익하더라고.\n지대넓얕(지적 대화를 위한 넓고 얕은 지식) 같은 거 들어? 철학이나 과학 이야기도 많잖아.\n응, 그런 것도 듣고 경제 뉴스 정리해 주는 채널도 구독 중이야.\n라디오랑은 또 다른 매력이 있지. 내가 원하는 주제만 골라 들을 수 있으니까.\n맞아. 출퇴근할 때 멍하니 있는 것보다 뭐라도 배우는 느낌이라 뿌듯해.\n난 영어 회화 팟캐스트 들어. 원어민 표현들을 공짜로 배울 수 있어서 좋아.\n오, 나도 영어 공부해야 하는데 채널 추천 좀 해줘. 수준별로 있어?\n기초부터 비즈니스 영어까지 다양해. '일빵빵' 시리즈가 입문용으로 유명해.\n오늘 바로 구독 눌러야겠다. 귀가 뚫리는 그날까지 열심히 들어볼게.\n꾸준히 듣는 게 제일 중요해. 너라면 금방 마스터할 수 있을 거야."
4637,일상 대화,"이번에 대형 도서관 갔는데 건물 디자인이 너무 멋져서 놀랐어.\n코엑스 별마당 도서관 말하는 거지? 거기 천장까지 솟은 책장이 장관이잖아.\n응, 책 읽는 공간이라기보다 하나의 예술 작품 같더라고. 사진 찍는 사람도 많고.\n요즘은 '북카페'처럼 편하게 커피 마시면서 책 볼 수 있는 곳이 많아져서 좋아.\n나도 주말에 노트북 들고 가서 할 일 하다가 머리 식힐 겸 잡지 읽고 왔어.\n북캉스네 정말! 책 냄새 맡으면서 조용히 시간 보내면 스트레스가 풀려.\n넌 주로 어떤 분야 책 읽어? 난 에세이나 자기계발서를 많이 봐.\n난 추리 소설 마니아라 히가시노 게이고 작품은 거의 다 소장 중이야.\n추리 소설은 한 번 잡으면 끝을 봐야 해서 밤새게 되더라. 너무 흥미진진해.\n맞아. 범인 추리하는 재미가 쏠쏠하지. 나중에 한 권 빌려줄까?"
4638,일상 대화,텔레비전 예능 프로그램 중에 요즘 제일 재밌는 게 뭐야?\n난 '나 혼자 산다' 보면서 대리 만족해. 연예인들도 우리랑 비슷하게 살더라고.\n그치. 특히 맛있는 거 만들어 먹거나 혼자 여행 가는 모습 보면 힐링 돼.\n난 연애 리얼리티 프로그램이 그렇게 재밌더라. '환승연애' 같은 거 봤어?\n처음엔 유치할 것 같았는데 몰입감이 장난 아니더라고. 나도 모르게 과몰입해.\n맞아. 출연자들 감정선 따라가다 보면 내가 다 설레고 아파.\n요즘은 예능도 공중파보다 유튜브나 OTT용이 더 자극적이고 재밌는 것 같아.\n표현의 자유가 더 넓어서 그런가 봐. 편집도 훨씬 트렌디하고.\n오늘 저녁엔 치킨 시켜서 예능 한 판 때려야겠다. 금요일 밤의 행복이지.\n불금엔 역시 예능이 최고야. 나도 집에 가서 본방사수 해야지.
4639,일상 대화,"너는 노래방 가면 첫 곡으로 뭐 불러? 난 분위기 띄우는 노래부터 해.\n난 목소리 풀 겸 잔잔한 발라드로 시작해. 성시경 노래 같은 거.\n와, 첫 곡부터 고난도네! 난 싸이 노래처럼 신나는 거 부르면서 텐션 올려.\n넌 노래 부르는 거 좋아해서 에너지가 넘치잖아. 난 듣는 걸 더 좋아해.\n그래도 마이크 잡으면 놓지 않던걸? 저번에 99점 나왔을 때 소름 돋았어.\n그건 운이 좋았던 거지. 요즘은 코인 노래방이 혼자 가기 편해서 자주 가.\n천 원에 세 곡이니까 부담 없이 부르고 나오기 딱 좋더라.\n스트레스 쌓일 때 소리 한 번 지르고 나면 가슴이 뻥 뚫리는 기분이야.\n내일 점심 먹고 가볍게 코노 한 판 갈래? 내가 쏠게.\n좋지! 내 애창곡 리스트 업데이트해 둬야겠다."
4640,일상 대화,"공연장 가면 굿즈(Goods) 사는 편이야? 난 에코백이나 컵 사 모아.\n난 프로그램 북은 꼭 사. 공연의 상세한 내용이나 배우 인터뷰가 담겨 있거든.\n기념품 사 오면 나중에 볼 때마다 그날의 감동이 떠올라서 좋지.\n맞아. 한정판 굿즈 사려고 공연 시작 두 시간 전부터 줄 서는 사람들도 많더라.\n난 아이돌 응원봉 모으는 친구 있는데 방 한쪽 벽면이 다 응원봉이야.\n우와, 불 켜면 장관이겠다! 팬심이 정말 대단한 것 같아.\n난 이번 전시회 가서 엽서랑 마그넷 샀어. 냉장고에 붙여두니까 예쁘더라.\n굿즈는 실용성보다는 소장 가치지. 보고만 있어도 배부른 느낌?\n응, 그래서 탕진 잼이라고 하잖아. 통장은 텅 비어도 마음은 풍족해.\n내 통장 눈 감아... 그래도 예쁜 건 참을 수 없어."
4641,일상 대화,"너는 공포 영화 잘 봐? 난 귀신 나오는 건 절대 못 보겠어.\n난 좀비물이나 스릴러는 보는데 심령 현상은 꿈에 나올까 봐 무서워.\n깜짝 놀라게 하는 점프 스케어 장면 나오면 심장이 멎을 것 같아.\n팝콘 던지는 사람들도 있잖아. 난 무서우면 아예 눈 감고 소리만 들어.\n소리가 더 무섭지 않아? 배경 음악이랑 효과음이 공포의 80%라던데.\n그렇긴 해. 그래서 공포 영화는 혼자서는 절대 안 봐. 무조건 밝은 낮에 보지.\n난 저번에 친구들이랑 영화관 갔다가 소리 너무 크게 질러서 민망했어.\n그 맛에 공포 영화 보는 거지 뭐. 올여름에도 무더위 날려줄 신작 나오겠지?\n난 사양할게. 그냥 시원한 액션 영화나 보러 가자.\n그래, 겁쟁이인 우리를 위해 코믹 액션으로 골라볼게."
4642,일상 대화,"요즘은 사진보다 영상 플랫폼이 대세인 것 같아. 틱톡이나 쇼츠(Shorts) 봐?\n응, 1분도 안 되는 짧은 영상인데 중독성이 어마어마해. 한 번 보면 멈출 수가 없어.\n맞아. 알고리즘이 내가 좋아할 만한 걸 계속 보여주니까 시간 순삭이더라고.\n재밌는 춤 챌린지도 많고 유용한 꿀팁 정보도 숏폼으로 배우기 편해.\n난 요리 레시피 숏폼으로 보고 따라 하는데 짧아서 집중이 잘 돼.\n근데 너무 자극적인 것만 보게 돼서 팝콘 브레인이 될까 봐 걱정되기도 해.\n가끔은 긴 호흡의 다큐멘터리나 영화도 보면서 뇌를 쉬게 해줘야 할 것 같아.\n맞아. 정보 과부하 시대니까 디지털 디톡스도 필요한 법이지.\n저녁 9시 이후엔 숏폼 안 보기로 나랑 약속했어. 지킬 수 있을까?\n강한 의지가 필요하겠는데? 성공하면 내가 커피 한 잔 살게."
4643,일상 대화,"너는 드라마 본방사수 하는 편이야 아니면 나중에 완결되면 몰아봐?\n난 궁금해서 못 참는 성격이라 무조건 본방사수! 단톡방에서 실시간으로 떠들어야 해.\n오, 열정적이다. 난 일주일을 어떻게 기다려. 그냥 완결까지 기다렸다가 주말에 정주행해.\n그러면 스포일러 당할까 봐 조심해야 하지 않아? 커뮤니티도 못 들어가고.\n응, 그래서 SNS를 거의 안 해. 결말 알고 보면 재미가 반감되잖아.\n본방사수 하면 다음 화 예상하는 재미가 있어. 친구들이랑 토론하는 것도 즐겁고.\n그것도 재밌겠다. 근데 요새는 한 번에 전 회차 공개되는 OTT 오리지널이 많잖아.\n맞아. 그런 건 하루 만에 다 봐버리니까 허탈할 때도 있어. 아껴보고 싶은데.\n좋은 작품은 여운을 오래 느끼고 싶으니까 천천히 보는 게 좋은 것 같아.\n그래도 이번 신작은 너무 궁금하니까 우리 같이 정주행 시작하자!"
4644,일상 대화,"오프라인 공연이나 전시에 가면 에티켓이 정말 중요한 것 같아.\n맞아. 공연 중에 휴대폰 울리거나 계속 속삭이는 사람들 보면 집중이 깨져.\n뒷사람 시야 가리는 큰 모자나 머리 장식도 조심해야 해. 매너가 필수지.\n사진 촬영 금지인 곳에서 몰래 찍는 사람들도 눈살을 찌푸리게 하더라고.\n전시관에서는 조용히 감상하는 게 기본인데 뛰어다니는 아이들도 가끔 보여.\n부모님들이 지도를 잘 해주셔야 할 것 같아. 모두를 위한 문화 공간이니까.\n난 저번에 공연 중간에 껌 씹는 소리 때문에 너무 거슬렸어.\n아, 그 쩝쩝거리는 소리! 진짜 신경 쓰이지. 관객 매너가 공연의 수준을 결정해.\n우리부터라도 모범을 보이자. 입장 전에 폰 끄는 거 잊지 말고.\n당연하지. 성숙한 관람 문화가 정착되어야 우리가 더 즐겁게 즐길 수 있어."
4645,일상 대화,"얘들아, 우리 이번 주에 영화 '인셉션' 재개봉한다는데 같이 보러 갈래?\n와, 그거 내 인생 영화인데! 극장에서 다시 볼 수 있다니 대박이다.\n난 한 번도 안 봤는데 그렇게 재밌어? 꿈속의 꿈 이야기라며.\n이건 무조건 스크린으로 봐야 해. 한스 짐머의 음악을 빵빵한 사운드로 들어봐.\n복잡한 내용이라던데 내가 이해할 수 있을까? 너희가 옆에서 설명해 줘.\n영화 끝나고 카페 가서 세계관 토론하면 두 시간 금방 갈걸? 진짜 흥미로워.\n좋아! 그럼 내가 명당자리로 예매해 볼게. 용산 아이맥스 도전?\n용아맥은 예매 전쟁일 텐데. 성공만 한다면 진짜 최고겠다.\n실패해도 일반관이라도 가자. 그 팽이 돌아가는 마지막 장면 다시 보고 싶어.\n그래! 이번 기회에 클래식 명작의 감동을 다시 한번 느껴보자."
4646,일상 대화,"너희 요즘 어떤 노래 들어? 나 플레이리스트가 지겨워져서 새로 채우고 싶어.\n난 요즘 뉴진스 노래만 무한 반복 중이야. 노래가 세련되고 질리지가 않아.\n난 인디 밴드 음악에 빠졌어. '검정치마' 노래 들어봐, 가사가 정말 시적이야.\n오, 추천 고마워. 난 신나는 노래가 좋은데 아이브(IVE) 신곡은 어때?\n아이브 노래는 운동할 때 들으면 텐션 올라가서 좋아. 안무도 따라 하기 쉽고.\n우리가 좋아하는 곡들 모아서 공유 플레이리스트 하나 만들까? 제목은 '우리들의 띵곡'.\n좋은 생각이다! 각자 5곡씩만 넣어도 벌써 15곡이네. 장르 상관없이 넣자.\n난 재즈 한 곡이랑 시티팝 한 곡 넣을게. 밤에 드라이브할 때 들으면 최고거든.\n난 감성 발라드 한 곡 추가! 비 오는 날 창밖 보면서 감상해 줘.\n오케이! 지금 바로 만들 테니까 링크 보낼게. 다들 취향 좀 공유해 줘."
4647,일상 대화,"이번 연말에 우리 다 같이 카운트다운 콘서트 갈래? 유명 가수가 많이 온대.\n카운트다운! 너무 신나겠다. 사람 엄청 많겠지만 그 열기를 느껴보고 싶어.\n근데 티켓 구하기 정말 힘들 텐데. 우리 셋이 동시에 접속해서 시도해 보자.\n실패하면 어떡해? 그냥 TV로 보면서 우리끼리 파티할까?\n아니야, 현장의 함성 소리는 차원이 달라. 떼창 부를 때 그 소름 돋는 기분 알지?\n그래, 밑져야 본전이니까 일단 도전해 보자. 실패하면 그때 파티 계획 세우지 뭐.\n콘서트 가서 입을 옷도 맞춰 입을까? 반짝이 머리띠라도 하나씩 하자.\n와, 너무 튀는 거 아니야? 그래도 우리끼리니까 재밌는 추억이 되겠다.\n응, 사진도 많이 찍고 새해 소망도 같이 빌면 정말 의미 있을 거야.\n좋아! 내일부터 티켓팅 연습 시작한다. 다들 긴장해!"
4648,일상 대화,다들 연극 본 적 있어? 대학로 소극장 공연만의 매력이 있잖아.\n난 '라이어' 같은 코믹 연극 좋아해. 배우들이랑 바로 소통하는 느낌이 좋더라고.\n난 저번에 진지한 독백 연극 봤는데 배우의 에너지가 객석까지 그대로 전달돼서 놀랐어.\n맞아. 숨소리까지 들릴 정도로 가까우니까 영화랑은 비교할 수 없는 몰입감이 있지.\n관객 참여형 연극은 가끔 무대에 불려 나갈까 봐 조마조마하기도 해.\n그게 소극장의 묘미지! 당첨되면 쑥스러워도 재치 있게 받아주면 재밌어.\n연극 보고 나와서 대학로 근처 낙산공원 산책하는 코스가 국룰인 거 알지?\n거기 야경 정말 예쁘잖아. 연극 보고 산책하고 맛집 가는 완벽한 하루네.\n이번 주말에 괜찮은 연극 있는지 찾아볼게. 우리 같이 혜화동 나들이 가자.\n좋아! 연극의 매력에 푹 빠질 준비됐어. 팝콘 대신 박수 많이 쳐주자.
4649,일상 대화,"요즘 전시회는 인생샷 찍으러 가는 곳이 많아진 것 같아. 어떻게 생각해?\n사진 찍으면서 즐기는 것도 하나의 관람 문화라고 봐. 기록이 남으니까 좋잖아.\n그래도 작품 감상보다 사진 찍기에만 열중하는 건 좀 주객전도 된 것 같아.\n맞아. 뒷사람 줄 서 있는데 한참 동안 포즈 잡고 있으면 좀 민폐긴 하더라고.\n적당히 매너를 지키면서 즐기는 게 중요한 것 같아. 사진 촬영 구역이 정해진 곳도 있잖아.\n난 팜플렛 꼼꼼히 읽으면서 작가의 의도를 파악하는 게 전시의 진짜 재미라고 생각해.\n사진도 찍고 작품도 깊이 있게 보면 제일 좋지. 우리 가면 둘 다 하자!\n내가 너희 사진 예쁘게 찍어줄게. 대신 나도 작품 설명 좀 해줘.\n오케이, 서로 상부상조하는 전시 관람이 되겠네. 벌써부터 기대된다.\n그래! 예술도 즐기고 추억도 남기는 알찬 시간 만들어보자."
4650,일상 대화,"오늘 월요일이라 그런지 유독 몸이 무겁네. 너는 월요병 어떻게 극복해?\n난 일요일 밤에 미리 월요일에 입을 옷이랑 가방을 다 챙겨둬. 그래야 아침에 덜 허둥대거든.\n와, 부지런하다. 난 아침에 알람 소리 들을 때마다 퇴사하고 싶다는 생각뿐이야.\n누구나 다 그래. 난 출근해서 마실 맛있는 캡슐 커피 하나 고르는 걸로 소소하게 시작해.\n나도 커피 수혈 없이는 오전 업무가 불가능해. 점심시간만 기다리게 되더라고.\n점심 메뉴 고르는 게 직장인의 가장 큰 낙 아니겠어? 오늘 뭐 먹고 싶어?\n기운 없으니까 뜨끈한 순대국밥 어때? 든든하게 먹고 오후도 버텨봐야지.\n좋지! 먹고 나서 편의점 들러서 달달한 초코우유도 하나 마시자.\n응, 당 충전까지 하면 퇴근 시간까지는 어떻게든 버틸 수 있을 것 같아.\n그래. 우리 조금만 더 힘내보자. 금요일까지 며칠 안 남았어!\n고마워. 너랑 얘기하니까 그래도 기분이 좀 나아진다."
4651,일상 대화,"너 요즘 이직 고민하고 있다며? 구체적으로 생각 중인 곳 있어?\n지금 다니는 곳도 나쁘진 않은데, 커리어를 위해서 좀 더 큰 규모의 회사를 가보고 싶어.\n맞아. 한곳에 너무 오래 있으면 정체되는 기분이 들 때가 있지. 연봉 협상은 잘 됐어?\n내 실력을 인정받고 싶은데 회사는 보수적이라 쉽지 않네. 포트폴리오 다시 정리 중이야.\n포트폴리오 정리하는 게 보통 일이 아니잖아. 성과 위주로 수치화해서 잘 적어봐.\n응, 내가 기여한 프로젝트들 데이터를 모으고 있어. 면접 준비도 틈틈이 해야지.\n너라면 어디든 환영받을 거야. 전문성도 있고 성격도 원만하잖아.\n좋게 말해줘서 고마워. 이번 달 안으로 서류 몇 군데 넣어보려고.\n결과 나오면 꼭 알려줘. 맛있는 거 먹으면서 축하 파티하자.\n그래! 좋은 소식 들려줄 수 있도록 최선을 다해볼게."
4652,일상 대화,"상사가 자꾸 퇴근 직전에 업무를 던져줘서 미치겠어. 너희 팀은 어때?\n우리는 다행히 정시 퇴근 분위기인데, 가끔 급한 건 어쩔 수 없이 야근하게 되더라.\n퇴근 10분 전에 ""이것만 좀 봐줘""라고 하면 정말 집에 가고 싶지 않아?\n그럴 땐 ""지금 약속이 있어서 내일 아침 일찍 처리해도 될까요?""라고 정중히 물어봐.\n몇 번 해봤는데 눈치가 보여서 결국 자리에 앉게 되더라고. 이게 K-직장인의 비애지.\n너무 다 받아주면 당연하게 생각할 수도 있어. 가끔은 거절하는 연습도 필요해.\n알겠어. 내 저녁 있는 삶을 위해서라도 선을 좀 그어야겠다.\n응, 네 에너지가 방전되면 업무 효율도 떨어지잖아. 휴식이 제일 중요해.\n오늘 저녁엔 그냥 휴대폰 끄고 푹 쉬어야지. 너도 고생 많았어.\n고마워. 내일은 우리 둘 다 칼퇴 성공하자!"
4653,일상 대화,"이번 프로젝트 결과 보고서 작성 다 했어? 수치가 복잡해서 힘들지 않아?\n데이터 정리하는 데만 사흘 걸렸어. 엑셀 수식 쓰다가 머리 쥐나는 줄 알았네.\n고생했네 정말. 그래도 결과가 좋게 나와서 상무님이 좋아하시겠다.\n긍정적인 반응이면 좋겠는데, 워낙 꼼꼼하신 분이라 피드백이 무서워.\n피드백은 성장의 밑거름이라고 생각하고 편하게 마음먹어. 네가 최선을 다했잖아.\n그렇게 생각하려고 노력 중이야. 보고 끝나면 나랑 시원한 맥주 한잔할래?\n당연하지! 내가 안주 맛있는 곳 알아봐 둘게. 발표 잘하고 와.\n응, 떨지 않고 준비한 대로만 말하고 올게. 응원해 줘!\n넌 발표 장인이잖아. 평소처럼만 하면 완벽할 거야.\n고마워. 다녀와서 연락할게!"
4654,일상 대화,"요즘 회사 생활 어때? 신입 사원 들어왔다는데 교육하느라 힘들겠다.\n열정은 넘치는데 아직 실수할까 봐 조심스러운 게 눈에 보여. 내 옛날 모습 같아.\n신입 때는 복사 하나 하는 것도 떨리잖아. 네가 사수로서 잘 챙겨주고 있지?\n응, 꼰대처럼 보이지 않으려고 최대한 친절하게 가르쳐주고 있어. 칭찬도 많이 해주고.\n너 같은 사수 만나면 회사 다닐 맛 나겠다. 회식은 자주 해?\n요즘은 팀 회식도 점심에 맛있는 거 먹는 분위기로 바뀌었어. 다들 좋아해.\n그게 훨씬 효율적이고 개인 시간도 지킬 수 있어서 좋네. 저녁 회식은 괴롭잖아.\n맞아. 술 마시는 회식보다는 전시회를 가거나 영화 보는 문화 회식이 대세야.\n우리 회사도 좀 본받았으면 좋겠다. 부장님이 술을 너무 좋아하셔서 탈이야.\n힘들겠네. 조만간 나랑 맛있는 거 먹으면서 뒷담화나 좀 하자."
4655,일상 대화,"직무 교육 신청했다며? 퇴근하고 공부하기 쉽지 않을 텐데 대단하다.\n지금 안 해두면 뒤처질 것 같아서. 데이터 분석 툴 배우고 있는데 꽤 재밌어.\n자기계발 하는 모습 보기 좋다. 나도 영어 회화 학원 다닐까 고민 중이거든.\n고민할 때 바로 등록해! 시작이 반이라는 말이 괜히 있는 게 아니더라고.\n근데 퇴근하면 침대에 눕고 싶지 않아? 공부하러 갈 힘이 어디서 나니.\n처음엔 힘들어도 실력이 느는 게 보이면 오히려 에너지가 생겨. 성취감이 있거든.\n나도 너 보니까 자극받는다. 내일 당장 학원 가서 상담받아 봐야겠어.\n그래, 같이 열심히 해서 내년엔 연봉 더 많이 높여보자!\n좋아! 우리 미래를 위해서 건배라도 해야 할 것 같은 기분이네.\n일단 열정만큼은 1등이다! 화이팅이야."
4656,일상 대화,"너는 회사에서 스트레스받으면 어떻게 풀어? 난 그냥 맛있는 거 먹어.\n난 점심시간에 무조건 회사 밖으로 나가서 산책해. 사무실 공기를 벗어나야 해.\n산책하면 기분이 좀 환기돼? 난 자리에서 이어폰 끼고 노래 듣는데.\n응, 하늘도 보고 나무도 보면서 걷다 보면 복잡한 생각이 좀 정리되더라고.\n난 퇴근하고 격렬한 운동을 해. 땀 흘리고 나면 나쁜 기분이 다 씻겨 나가는 것 같아.\n운동도 좋은 방법이지! 넌 체력이 좋아서 그런 것도 가능하구나.\n아니야, 나도 억지로 가는 거야. 안 그러면 화가 안 풀려서 잠이 안 오거든.\n하하, 어떤 느낌인지 알 것 같아. 우리 참 힘들게 산다, 그치?\n그래도 이렇게 수다 떨면서 푸는 게 제일 효과 좋은 것 같아.\n맞아. 내일 점심엔 회사 근처 공원 같이 걷자. 내가 커피 쏠게."
4657,일상 대화,"비즈니스 미팅 나갈 때 옷차림 신경 많이 써? 난 매번 고민되더라.\n첫인상이 중요하니까 최대한 깔끔하게 입으려고 해. 단정한 셔츠나 슬랙스 위주로.\n요즘은 비즈니스 캐주얼이 대세라는데 너무 편하게 입으면 실례일까?\n업계 분위기에 따라 다르지만, 그래도 미팅 때는 격식을 좀 차리는 게 신뢰감을 주지.\n넥타이까지는 오버인 것 같고, 재킷 하나 걸치는 정도면 적당할까?\n응, 재킷 하나만 입어도 분위기가 확 달라져. 손톱이나 구두 청결도 신경 쓰고.\n오, 디테일한 팁 고마워. 내일 중요한 협력사 미팅이 있거든.\n자신감 있는 태도가 가장 중요해. 넌 설명도 잘하니까 잘 될 거야.\n응! 옷 딱 갖춰 입고 당당하게 계약 따오겠어.\n좋은 결과 있길 바랄게. 기죽지 말고 화이팅!"
4658,일상 대화,"재택근무 끝나고 출근하려니까 너무 적응 안 된다. 집이 그립네.\n재택 할 때는 출퇴근 시간 아껴서 잠도 더 잘 수 있었는데 말이야.\n그러니까. 만원 지하철 타는 것부터가 이미 진을 다 빼놓는 기분이야.\n그래도 얼굴 보고 회의하니까 의사결정은 훨씬 빨라진 것 같지 않아?\n그건 그래. 화상 회의는 가끔 연결 끊기고 말 끊겨서 답답할 때가 있었어.\n점심시간에 동료들이랑 수다 떨 수 있는 것도 출근의 장점이긴 해.\n맞아. 혼자 밥 먹을 때는 대충 때웠는데, 같이 먹으면 메뉴가 다양해지니까.\n긍정적으로 생각하자. 퇴근하고 바로 근처 맛집 갈 수 있는 것도 장점이야.\n오늘 퇴근하고 근처 시장 들러서 맛있는 것 좀 사 가야겠다.\n응, 나도 같이 가! 집 가는 길에 장도 좀 보고 가야겠어."
4659,일상 대화,"너네 회사는 사내 복지 어떤 게 제일 좋아? 우린 간식 무제한이야.\n우리는 매달 문화생활비가 지원돼. 책을 사거나 영화 보는 데 쓸 수 있어.\n우와, 정말 부럽다! 책값도 만만치 않은데 자기계발 하기 딱 좋네.\n그리고 생일에는 오후 반차 쓸 수 있게 해 줘. 가족들이랑 시간 보내라고.\n그건 진짜 실속 있는 복지다. 우리 회사는 명절 선물 세트 주는 게 끝이야.\n선물 세트가 어디야! 우린 그런 것도 없어서 사비로 선물 사야 해.\n남의 떡이 더 커 보인다고, 각자 장단점이 있는 거겠지.\n맞아. 복지도 중요하지만 팀 분위기 좋은 게 최고인 것 같아.\n우리 팀은 다들 친해서 다행이야. 그거 하나로 버티는 거지.\n그게 제일 큰 복지네. 좋은 사람들이랑 일하는 게 큰 복이지."
4660,일상 대화,"요즘 업무 효율이 안 올라서 큰일이야. 자꾸 멍하게 있게 돼.\n번아웃 온 거 아니야? 너무 앞만 보고 달려온 것 같은데 좀 쉬어줘야 해.\n연차 쓰고 여행이라도 다녀와야 할까? 근데 일이 밀려 있어서 엄두가 안 나.\n하루 이틀 쉰다고 회사 안 망해. 네 몸이 먼저 망가지면 그게 더 큰 일이야.\n그치? 근데 막상 쉬려고 하면 업무 전화 올까 봐 불안해서 못 쉬겠어.\n휴가 때는 업무 연락 안 받는 문화가 정착되어야 하는데 참 아쉽다.\n일단 이번 주말이라도 휴대폰 멀리하고 숲 같은 데 다녀올까 봐.\n자연 속에서 눈도 쉬고 뇌도 좀 쉬게 해 줘. 그게 제일 좋은 약이야.\n고마워. 내 상태를 너무 간과하고 있었나 봐. 나를 좀 돌봐야겠다.\n응, 넌 충분히 열심히 했어. 잠시 쉬어가는 건 절대 게으른 게 아니야."
4661,일상 대화,"협력업체랑 소통하는 게 너무 힘들어. 말을 자꾸 바꿔서 답답해.\n중요한 내용은 무조건 메일이나 메신저로 기록을 남겨둬야 해.\n전화로 다 합의해놓고 나중에 딴소리하면 정말 당황스럽더라고.\n그래서 나도 통화 끝난 뒤에 ""방금 논의한 내용 정리해서 메일 보냅니다""라고 확답을 받아.\n오, 역시 꼼꼼하네. 나도 귀찮더라도 증거를 꼭 남겨놔야겠다.\n업무에서 '히스토리 관리'가 제일 중요해. 나중에 책임 소재 가릴 때 필수거든.\n오늘부터라도 모든 요청 사항은 문서로 받겠다고 공표해야겠어.\n그게 서로 깔끔하고 오해도 안 생겨. 처음엔 깐깐해 보여도 그게 정답이야.\n사회생활은 배울 게 끝이 없네. 너한테 많이 배운다.\n나도 시행착오 겪으면서 깨달은 거야. 힘내서 잘 해결해 봐!"
4662,일상 대화,이번 인사고과 시즌인데 너는 기대 좀 하고 있어? 승진 대상자라며.\n기대는 되는데 워낙 쟁쟁한 분들이 많아서 마음 비우고 기다리는 중이야.\n네가 작년에 성과 낸 거 생각하면 무조건 승진해야 맞지.\n운도 좀 따라줘야 하는 거니까. 결과 나올 때까지는 입 다물고 있으려고.\n겸손하기까지 하네! 만약 승진하면 제일 먼저 하고 싶은 게 뭐야?\n부모님 모시고 근사한 곳 가서 저녁 대접해 드리고 싶어. 좋아하시겠지?\n당연하지! 아들이 승진했다는데 세상에서 제일 행복해하실 거야.\n너도 이번에 좋은 평가 받길 바랄게. 같이 승진해서 축배를 들자.\n난 아직 멀었어. 그냥 월급이나 조금 올랐으면 좋겠다.\n월급 인상이 최고지! 우리 둘 다 웃으면서 퇴근하는 날이 빨리 왔으면 좋겠다.
4663,일상 대화,"회의 시간에 의견 내는 게 너무 힘들어. 혹시 틀릴까 봐 걱정되거든.\n정답이 없는 문제니까 너무 부담 갖지 마. 네 의견이 새로운 아이디어가 될 수 있어.\n근데 다들 경력이 화려하니까 내 말이 너무 얕아 보일까 봐 위축돼.\n원래 다양한 시각이 필요한 게 회의잖아. 당당하게 네 생각을 말해봐.\n발언권을 얻으면 심장이 막 뛰는데, 이거 극복할 수 있는 방법 있을까?\n미리 말할 내용을 키워드 중심으로 메모해 둬. 적어둔 걸 보면 좀 안심되거든.\n메모해 두는 습관을 들여야겠다. 그리고 다른 사람 말할 때 경청하는 태도도.\n맞아. 경청하고 ""그 의견도 좋은데, 이런 방향은 어떨까요?""라고 덧붙여봐.\n오, 부드러운 화법이네! 나도 그런 세련된 소통을 하고 싶어.\n자주 하다 보면 늘 거야. 다음 회의 때는 꼭 한 마디라도 해봐!"
4664,일상 대화,직장 동료랑 사적으로 친해지는 거 어떻게 생각해? 난 적당한 거리가 필요하다고 봐.\n난 마음 맞는 사람끼리는 친하게 지내면 회사 생활이 훨씬 즐거워진다고 생각해.\n근데 너무 친해지면 업무적으로 쓴소리 해야 할 때 좀 난처해지지 않아?\n공과 사를 확실히 구분하는 연습이 되어 있다면 오히려 시너지가 나기도 해.\n난 사생활이 공유되는 게 좀 부담스럽더라고. 뒷말 나올까 봐 조심스럽기도 하고.\n그것도 일리 있어. 사람마다 성향이 다르니까 네가 편한 대로 하면 돼.\n난 그냥 업무적으로 최고의 파트너가 되는 걸 목표로 삼으려고.\n그것도 멋진 자세야. 신뢰받는 동료가 되는 게 사회생활의 기본이니까.\n우리도 사실 동료로 만났는데 이렇게 친해진 거 보면 인연이라는 게 참 신기해.\n그러게! 우린 코드가 잘 맞아서 다행이야. 앞으로도 잘 지내보자.
4665,일상 대화,"요즘 퇴사 브이로그가 유행이더라. 너도 회사 그만두고 유튜브 해볼 생각 있어?\n가끔 상상하긴 하는데, 월급의 안정감을 포기하기가 쉽지 않네.\n유튜브는 수익 창출까지 시간이 꽤 걸리잖아. 취미로 시작해 보는 건 어때?\n편집할 시간이 있을까 싶어. 퇴근하면 녹초가 돼서 손가락 하나 까딱하기 싫거든.\n하긴 직장인 유튜버들이 진짜 대단한 것 같아. 잠을 줄여서 하는 거잖아.\n난 그냥 일상 기록용으로 가끔 짧은 영상만 올려보고 있어.\n나중에 채널 주소 알려줘! 내가 첫 번째 구독자가 되어 줄게.\n고마워. 근데 너무 부끄러워서 누구한테 보여줄 수준은 아니야.\n원래 시작은 다 미약한 법이야. 네 일상이 누군가에겐 위로가 될 수도 있어.\n그래? 그럼 조금 더 자신감 갖고 꾸준히 올려볼까 봐."
